address,contacts,contacts_phones,contacts_emails,contacts_json,hasJurnal,hasMeeting,id,imageToken,lat,lng,name,regionId,regionName,schoolKind,schoolKindId,schoolType,schoolTypeId,siteUrl,subjection,subjectionId,utisCode
"Masallı, Masallı rayonu Əhmədli kəndi",0252145478;0508645042;talibzade-84@mail.ru,0252145478|0508645042,talibzade-84@mail.ru,"[{""id"": 9086, ""value"": ""0252145478"", ""typeId"": 1}, {""id"": 9087, ""value"": ""0508645042"", ""typeId"": 1}, {""id"": 9088, ""value"": ""talibzade-84@mail.ru"", ""typeId"": 3}]",False,False,6830,,0.0,0.0,Əhmədli kənd M.Abuşov adına ümumi orta məktəb,1000062,Masallı,Ümumi orta,20000010,Məktəb,20000007,,Lənkəran – Astara Regional Təhsil İdarəsi,1006930,407839859
"Lerik, Nücü  kəndi",nnusratov.6356@mail.ru;0103195397;0252778294,0103195397|0252778294,nnusratov.6356@mail.ru,"[{""id"": 8987, ""value"": ""nnusratov.6356@mail.ru"", ""typeId"": 3}, {""id"": 8985, ""value"": ""0103195397"", ""typeId"": 1}, {""id"": 8986, ""value"": ""0252778294"", ""typeId"": 1}]",False,False,6794,d882a5d0-9d14-4bb3-b7bc-bfc904ed9bb2.jpeg,0.0,0.0,Lerik rayonu Qədir Musayev adına Nücü kənd tam orta ümumtəhsil məktəbi,1000061,Lerik,Tam orta,20000009,Məktəb,20000007,,Lənkəran - Astara Regional Təhsil İdarəsi,1006930,708662910
"Pirallahı, Pirallahı qəsəbəsi, 28 məhəllə",243mekteb@baku.edu.gov.az;243mekteb@bakuedu.gov.az;4570191;243mekteb@baku.edu.gov.az;243mekteb@bakuedu.gov.az,4570191,243mekteb@baku.edu.gov.az;243mekteb@bakuedu.gov.az;243mekteb@baku.edu.gov.az;243mekteb@bakuedu.gov.az,"[{""id"": 57896, ""value"": ""243mekteb@baku.edu.gov.az"", ""typeId"": 3}, {""id"": 57897, ""value"": ""243mekteb@bakuedu.gov.az"", ""typeId"": 3}, {""id"": 58726, ""value"": ""4570191"", ""typeId"": 1}, {""id"": 58727, ""value"": ""243mekteb@baku.edu.gov.az;243mekteb@bakuedu.gov.az"", ""typeId"": 3}]",True,True,5152,2f7ed595-eafe-4e9e-abb9-8a52ea4c34db.jpeg,40.455989,50.335936,Bakı şəhəri 243 nömrəli tam orta ümumtəhsil məktəbi,1000074,Pirallahı,Tam orta,20000009,Məktəb,20000007,https://bakimektebleri.edu.az/243/,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,101504852
"Nəsimi, L.Tolstoy küç. 142",16mekteblitsey@bakuedu.gov.az;nasimi.16.thl@gmail.com;0125949912;0125952860,0125949912|0125952860,16mekteblitsey@bakuedu.gov.az;nasimi.16.thl@gmail.com,"[{""id"": 57898, ""value"": ""16mekteblitsey@bakuedu.gov.az"", ""typeId"": 3}, {""id"": 57899, ""value"": ""nasimi.16.thl@gmail.com"", ""typeId"": 3}, {""id"": 5099, ""value"": ""0125949912"", ""typeId"": 1}, {""id"": 5100, ""value"": ""0125952860"", ""typeId"": 1}]",True,True,5154,148d1475-1a25-462b-bc4b-3dd36027b2a6.jpeg,40.372566,49.836355,16 nömrəli THL,1000024,Nəsimi,Tam orta,20000009,Lisey,20000008,https://bakimektebleri.edu.az/16/,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,146214860
"Binəqədi, Biləcəri qəsəbəsi, Yeni yaşayış massivi",314mekteb@baku.edu.gov.az;314mekteb@bakuedu.gov.az;0124019086;0124019087;314mekteb@baku.edu.gov.az;314mekteb@bakuedu.gov.az,0124019086|0124019087,314mekteb@baku.edu.gov.az;314mekteb@bakuedu.gov.az;314mekteb@baku.edu.gov.az;314mekteb@bakuedu.gov.az,"[{""id"": 57900, ""value"": ""314mekteb@baku.edu.gov.az"", ""typeId"": 3}, {""id"": 57901, ""value"": ""314mekteb@bakuedu.gov.az"", ""typeId"": 3}, {""id"": 5104, ""value"": ""0124019086"", ""typeId"": 1}, {""id"": 5105, ""value"": ""0124019087"", ""typeId"": 1}, {""id"": 58734, ""value"": ""314mekteb@baku.edu.gov.az;314mekteb@bakuedu.gov.az"", ""typeId"": 3}]",True,True,5156,ab411b90-6f7c-4cac-bde2-b39fe70cb1ad.jpeg,40.443877,49.80463,Bakı şəhəri 314 nömrəli tam orta ümumtəhsil məktəbi,1000021,Binəqədi,Tam orta,20000009,Məktəb,20000007,https://bakimektebleri.edu.az/314/,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,532167695
"Binəqədi, Z. Bünyadov küçəsi 73",3mekteb@baku.edu.gov.az;3mekteb@bakuedu.gov.az;0125629957;3mekteb@baku.edu.gov.az;3mekteb@bakuedu.gov.az,0125629957,3mekteb@baku.edu.gov.az;3mekteb@bakuedu.gov.az;3mekteb@baku.edu.gov.az;3mekteb@bakuedu.gov.az,"[{""id"": 57902, ""value"": ""3mekteb@baku.edu.gov.az"", ""typeId"": 3}, {""id"": 57903, ""value"": ""3mekteb@bakuedu.gov.az"", ""typeId"": 3}, {""id"": 5112, ""value"": ""0125629957"", ""typeId"": 1}, {""id"": 58739, ""value"": ""3mekteb@baku.edu.gov.az;3mekteb@bakuedu.gov.az"", ""typeId"": 3}]",True,True,5159,3612f780-0134-4b1c-b950-1e6df05c382b.jpeg,40.413708,49.840947,Bakı şəhəri Rüstəm Əliyev adına 3 nömrəli tam orta ümumtəhsil məktəbi,1000021,Binəqədi,Tam orta,20000009,Məktəb,20000007,https://bakimektebleri.edu.az/3/,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,321554343
"Mingəçevir, H.Əliyev PR. 60",0242742667;6sayli.mekteb@mail.ru;0242758820,0242742667|0242758820,6sayli.mekteb@mail.ru,"[{""id"": 9107, ""value"": ""0242742667"", ""typeId"": 1}, {""id"": 9109, ""value"": ""6sayli.mekteb@mail.ru"", ""typeId"": 3}, {""id"": 9108, ""value"": ""0242758820"", ""typeId"": 1}]",False,False,6837,1cc1db49-5594-4bda-b4db-a424ea75d6b4.jpeg,0.0,0.0,Mingəçevir şəhəri Baxşəli Şıxəliyev adına 6 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,144108353
"Mingəçevir, M.Ə.Sabir küç.,42/4",0242743885;9limekteb@mail.ru;0242746688;0506891214,0242743885|0242746688|0506891214,9limekteb@mail.ru,"[{""id"": 9110, ""value"": ""0242743885"", ""typeId"": 1}, {""id"": 9113, ""value"": ""9limekteb@mail.ru"", ""typeId"": 3}, {""id"": 9111, ""value"": ""0242746688"", ""typeId"": 1}, {""id"": 9112, ""value"": ""0506891214"", ""typeId"": 1}]",False,False,6838,a5230670-c339-49b1-b73d-8f7cd17e9b94.jpeg,0.0,0.0,Mingəçevir şəhəri Dilqəm Nağıyev adına 9 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,267836987
"Mingəçevir, Dilarə Əliyeva-21",0242752534;3nomrelitamortam.3@mail.ru;0242757945;0504980223;0508608272,0242752534|0242757945|0504980223|0508608272,3nomrelitamortam.3@mail.ru,"[{""id"": 9114, ""value"": ""0242752534"", ""typeId"": 1}, {""id"": 9118, ""value"": ""3nomrelitamortam.3@mail.ru"", ""typeId"": 3}, {""id"": 9115, ""value"": ""0242757945"", ""typeId"": 1}, {""id"": 9116, ""value"": ""0504980223"", ""typeId"": 1}, {""id"": 9117, ""value"": ""0508608272"", ""typeId"": 1}]",True,False,6839,,0.0,0.0,Mingəçevir şəhəri Mehdi Hüseynzadə adına 3 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,393529353
"Mingəçevir, Ərərş küç , 4",0242755893;mekteb_13@mail.ru;0272753587,0242755893|0272753587,mekteb_13@mail.ru,"[{""id"": 9119, ""value"": ""0242755893"", ""typeId"": 1}, {""id"": 9121, ""value"": ""mekteb_13@mail.ru"", ""typeId"": 3}, {""id"": 9120, ""value"": ""0272753587"", ""typeId"": 1}]",True,False,6840,e03b6e4c-6186-4762-8e35-30bd27f53b46.jpeg,0.0,0.0,Mingəçevir şəhəri Noel Ahəngari adına 13 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,951244747
"Mingəçevir, C.Əliyev",0242761267;0242763801;8nomrelimekteb@mail.ru;0518879934,0242761267|0242763801|0518879934,8nomrelimekteb@mail.ru,"[{""id"": 9122, ""value"": ""0242761267"", ""typeId"": 1}, {""id"": 9123, ""value"": ""0242763801"", ""typeId"": 1}, {""id"": 9125, ""value"": ""8nomrelimekteb@mail.ru"", ""typeId"": 3}, {""id"": 9124, ""value"": ""0518879934"", ""typeId"": 1}]",False,False,6841,c5ca0f9a-1f7c-4065-a3e2-7425d51c24ea.jpeg,0.0,0.0,Mingəçevir şəhəri Nizami Gəncəvi adına 8 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,648389769
"Mingəçevir, N.Nərimanov adına 1 N-li tam orta məktəb",0242752636;1№li tam orta .mktb87@mail.ru;27550542752636,0242752636|27550542752636,1№li tam orta .mktb87@mail.ru,"[{""id"": 9126, ""value"": ""0242752636"", ""typeId"": 1}, {""id"": 9128, ""value"": ""1№li tam orta .mktb87@mail.ru"", ""typeId"": 3}, {""id"": 61944, ""value"": ""27550542752636"", ""typeId"": 1}]",True,False,6842,f36f81f5-1a43-444c-8960-67a15f57746f.jpeg,0.0,0.0,Mingəçevir şəhəri Nəriman Nərimanov adına 1 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,698071449
"Mingəçevir, Dilarə Əliyeva 6",0242740730;0242747492;resad-ismayilov-1980@mail.ru;0702030213;02740730,0242740730|0242747492|0702030213|02740730,resad-ismayilov-1980@mail.ru,"[{""id"": 9129, ""value"": ""0242740730"", ""typeId"": 1}, {""id"": 9130, ""value"": ""0242747492"", ""typeId"": 1}, {""id"": 9133, ""value"": ""resad-ismayilov-1980@mail.ru"", ""typeId"": 3}, {""id"": 9132, ""value"": ""0702030213"", ""typeId"": 1}, {""id"": 61948, ""value"": ""02740730"", ""typeId"": 1}]",True,False,6843,,0.0,0.0,Mingəçevir şəhəri Rəşad Mirabov adına 7 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,711420292
"Mingəçevir, Günəşli yaşayış massivi",20nom.mekteb@mail.ru;0242720226;2720226;2720323;0242720323;0505367775,0242720226|2720226|2720323|0242720323|0505367775,20nom.mekteb@mail.ru,"[{""id"": 9104, ""value"": ""20nom.mekteb@mail.ru"", ""typeId"": 3}, {""id"": 9099, ""value"": ""0242720226"", ""typeId"": 1}, {""id"": 61919, ""value"": ""2720226"", ""typeId"": 1}, {""id"": 61920, ""value"": ""2720323"", ""typeId"": 1}, {""id"": 9100, ""value"": ""0242720323"", ""typeId"": 1}, {""id"": 9101, ""value"": ""0505367775"", ""typeId"": 1}]",False,False,6835,,0.0,0.0,Mingəçevir şəhəri 20 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,432884911
"Mingəçevir, Rəsul Rza 14",0242743423;0242747347;0506109643;thl_lisey69@mail.ru,0242743423|0242747347|0506109643,thl_lisey69@mail.ru,"[{""id"": 9134, ""value"": ""0242743423"", ""typeId"": 1}, {""id"": 9135, ""value"": ""0242747347"", ""typeId"": 1}, {""id"": 9136, ""value"": ""0506109643"", ""typeId"": 1}, {""id"": 9137, ""value"": ""thl_lisey69@mail.ru"", ""typeId"": 3}]",True,False,6844,,0.0,0.0,Mingəçevir şəhəri Ruslan Muradov adına texniki və humanitar fənlər liseyi,1000063,Mingəçevir,Tam orta,20000009,Lisey,20000008,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,621650692
"Mingəçevir, A.Məmmədov 3b",0242756350;0242757663;0558304847;14_mekteb@mail.ru,0242756350|0242757663|0558304847,14_mekteb@mail.ru,"[{""id"": 9138, ""value"": ""0242756350"", ""typeId"": 1}, {""id"": 9139, ""value"": ""0242757663"", ""typeId"": 1}, {""id"": 9140, ""value"": ""0558304847"", ""typeId"": 1}, {""id"": 9141, ""value"": ""14_mekteb@mail.ru"", ""typeId"": 3}]",False,False,6845,,0.0,0.0,Mingəçevir şəhəri Rüstəm Qəhrəmanov adına 14 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,427035108
"Mingəçevir, Yadigar Mansurov 3",0242761071;mekteb.4sayli@mail.ru,0242761071,mekteb.4sayli@mail.ru,"[{""id"": 9105, ""value"": ""0242761071"", ""typeId"": 1}, {""id"": 9106, ""value"": ""mekteb.4sayli@mail.ru"", ""typeId"": 3}]",True,False,6836,eb46dd91-b9b2-4f63-8dcf-7284afd21479.jpeg,0.0,0.0,Mingəçevir şəhəri 4 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,906877797
"Mingəçevir, 20 yanvar",0242748638;0558753980;12@inbox.ru,0242748638|0558753980,12@inbox.ru,"[{""id"": 9142, ""value"": ""0242748638"", ""typeId"": 1}, {""id"": 9143, ""value"": ""0558753980"", ""typeId"": 1}, {""id"": 9144, ""value"": ""12@inbox.ru"", ""typeId"": 3}]",True,False,6846,,0.0,0.0,Mingəçevir şəhəri Vaqif Ağakişiyev adına 12 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,106693638
"Mingəçevir, Yaşar Muradov 54",0242744497;11mekteb@gmail.com;11n.mekteb@gmail.com,0242744497,11mekteb@gmail.com;11n.mekteb@gmail.com,"[{""id"": 9145, ""value"": ""0242744497"", ""typeId"": 1}, {""id"": 9146, ""value"": ""11mekteb@gmail.com"", ""typeId"": 3}, {""id"": 61963, ""value"": ""11n.mekteb@gmail.com"", ""typeId"": 3}]",True,False,6847,,0.0,0.0,Mingəçevir şəhəri Yaşar Muradov adına 11 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,299345381
"Mingəçevir, Tərəvəzçilik sovxozu, Məktəb küçəsi 1.",0519531630;bioloq_860@mail.ru;mingechevirmekteb5@mail.ru;2761637;bioloq_860@mail.ru;mingechevirmekteb5@mail.ru,0519531630|2761637,bioloq_860@mail.ru;mingechevirmekteb5@mail.ru;bioloq_860@mail.ru;mingechevirmekteb5@mail.ru,"[{""id"": 9147, ""value"": ""0519531630"", ""typeId"": 1}, {""id"": 58147, ""value"": ""bioloq_860@mail.ru"", ""typeId"": 3}, {""id"": 58148, ""value"": ""mingechevirmekteb5@mail.ru"", ""typeId"": 3}, {""id"": 61965, ""value"": ""2761637"", ""typeId"": 1}, {""id"": 61966, ""value"": ""bioloq_860@mail.ru;mingechevirmekteb5@mail.ru"", ""typeId"": 3}]",False,False,6848,7887bbf6-c14f-40b6-a445-3575ef8e21b3.jpeg,0.0,0.0,Mingəçevir şəhəri İlqar Rüstəmov adına 5 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,810051165
"Mingəçevir, Nəsimi  4/3",mekteb_17@bk.ru;2754265;2756043,2754265|2756043,mekteb_17@bk.ru,"[{""id"": 9152, ""value"": ""mekteb_17@bk.ru"", ""typeId"": 3}, {""id"": 61967, ""value"": ""2754265"", ""typeId"": 1}, {""id"": 61968, ""value"": ""2756043"", ""typeId"": 1}]",False,False,6849,52bbc57f-2fbd-4fb6-822e-0407183c21f1.jpeg,0.0,0.0,Mingəçevir şəhəri İlqar Kişiyev adına 17 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,138558317
"Mingəçevir, R.Rza 14",0242741969;0504772727;0706536063;Xumare_1956mail.ru,0242741969|0504772727|0706536063,Xumare_1956mail.ru,"[{""id"": 9153, ""value"": ""0242741969"", ""typeId"": 1}, {""id"": 9154, ""value"": ""0504772727"", ""typeId"": 1}, {""id"": 69942, ""value"": ""0706536063"", ""typeId"": 1}, {""id"": 61972, ""value"": ""Xumare_1956mail.ru"", ""typeId"": 3}]",False,False,6850,1dc0526e-9d94-4534-acee-756fd06f5b47.jpeg,0.0,0.0,Mingəçevir şəhəri İsmət Qayıbov adına 10 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,374291956
"Mingəçevir, M.P.Vaqif küç.15",0242743981;0242747092;mekteb2@mail.ru;0707196079,0242743981|0242747092|0707196079,mekteb2@mail.ru,"[{""id"": 9156, ""value"": ""0242743981"", ""typeId"": 1}, {""id"": 9157, ""value"": ""0242747092"", ""typeId"": 1}, {""id"": 9159, ""value"": ""mekteb2@mail.ru"", ""typeId"": 3}, {""id"": 9158, ""value"": ""0707196079"", ""typeId"": 1}]",False,False,6851,fe42c840-72f4-493e-ab68-13cf9d7eb373.jpeg,0.0,0.0,Mingəçevir şəhəri İlqar Zeynalov adına 2 nömrəli tam orta ümumtəhsil məktəbi,1000063,Mingəçevir,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,874945718
"Masallı, Həzi Aslanov",0252153562;isgenderli.masalli.08@mail.ru;2153562,0252153562|2153562,isgenderli.masalli.08@mail.ru,"[{""id"": 9160, ""value"": ""0252153562"", ""typeId"": 1}, {""id"": 9162, ""value"": ""isgenderli.masalli.08@mail.ru"", ""typeId"": 3}, {""id"": 61978, ""value"": ""2153562"", ""typeId"": 1}]",False,False,6852,,0.0,0.0,Masallı şəhəri İsfəndiyar Zülalov adına 5 nömrəli tam orta ümumtəhsil məktəbi,1000062,Masallı,Tam orta,20000009,Məktəb,20000007,,Lənkəran - Astara Regional Təhsil İdarəsi,1006930,688050682
"Abşeron, Mehdiabad qəsəbəsi 20 Yanvar küç.",0123431081;2mehdiabad@absheron.edu.az;mehdiabad2@yahoo.com;3431081;2mehdiabad@absheron.edu.az;mehdiabad2@yahoo.com,0123431081|3431081,2mehdiabad@absheron.edu.az;mehdiabad2@yahoo.com;2mehdiabad@absheron.edu.az;mehdiabad2@yahoo.com,"[{""id"": 9163, ""value"": ""0123431081"", ""typeId"": 1}, {""id"": 58149, ""value"": ""2mehdiabad@absheron.edu.az"", ""typeId"": 3}, {""id"": 58150, ""value"": ""mehdiabad2@yahoo.com"", ""typeId"": 3}, {""id"": 61981, ""value"": ""3431081"", ""typeId"": 1}, {""id"": 61982, ""value"": ""2mehdiabad@absheron.edu.az;mehdiabad2@yahoo.com"", ""typeId"": 3}]",False,False,6853,94828b98-e676-4f61-9e68-8873294a98c8.jpeg,0.0,0.0,Abşeron rayonu Mehdiabad qəsəbəsi 2 nömrəli tam orta ümumtəhsil məktəbi,1000030,Abşeron,Tam orta,20000009,Məktəb,20000007,,Abşeron - Xızı Regional Təhsil İdarəsi,1006924,340871965
"Səbail, İstiqlaliyyət küçəsi 33A",0124922732;132-134tk@baku.edu.gov.az;tk132134@gmail.com;132-134tk@baku.edu.gov.az;tk132134@gmail.com,0124922732,132-134tk@baku.edu.gov.az;tk132134@gmail.com;132-134tk@baku.edu.gov.az;tk132134@gmail.com,"[{""id"": 9166, ""value"": ""0124922732"", ""typeId"": 1}, {""id"": 58151, ""value"": ""132-134tk@baku.edu.gov.az"", ""typeId"": 3}, {""id"": 58152, ""value"": ""tk132134@gmail.com"", ""typeId"": 3}, {""id"": 61984, ""value"": ""132-134tk@baku.edu.gov.az;tk132134@gmail.com"", ""typeId"": 3}]",True,True,6854,556d01c3-61db-477d-b281-b02c2871716f.jpeg,0.0,0.0,Bakı şəhəri 132-134 nömrəli Təhsil Kompleksi,1000013,Səbail,Tam orta,20000009,Lisey,20000008,http://132-134.com,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,553750081
"Xətai, Natiq Əliyev 50",lisey.2016@mail.ru;4906874,4906874,lisey.2016@mail.ru,"[{""id"": 9169, ""value"": ""lisey.2016@mail.ru"", ""typeId"": 3}, {""id"": 61985, ""value"": ""4906874"", ""typeId"": 1}]",True,True,6855,3d117326-01ed-4cc8-a2d4-264f4962f943.jpeg,0.0,0.0,Bakı şəhəri Heydər Əliyev adına lisey,1000022,Xətai,Tam orta,20000009,Lisey,20000008,,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,852999005
"Nəsimi, 28 May küçəsi 16",0124930602;23mekteb@baku.edu.gov.az,0124930602,23mekteb@baku.edu.gov.az,"[{""id"": 9170, ""value"": ""0124930602"", ""typeId"": 1}, {""id"": 9171, ""value"": ""23mekteb@baku.edu.gov.az"", ""typeId"": 3}]",True,True,6856,5587b0c2-9519-4037-bd70-5d6b39d7cc73.jpeg,0.0,0.0,Bakı şəhəri Tahir Həsənov adına 23 nömrəli tam orta ümumtəhsil məktəbi,1000024,Nəsimi,Tam orta,20000009,Məktəb,20000007,https://www.facebook.com/23schoolofficial,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,481009301
"Yasamal, H.Cavid prospekti, 253-cü məhəllə",0125108517;Z.Eliyeva.lisey@baku.edu.gov.az,0125108517,Z.Eliyeva.lisey@baku.edu.gov.az,"[{""id"": 9172, ""value"": ""0125108517"", ""typeId"": 1}, {""id"": 9173, ""value"": ""Z.Eliyeva.lisey@baku.edu.gov.az"", ""typeId"": 3}]",True,True,6857,6940fd93-04dc-40e2-a792-3293156bcbf7.jpeg,0.0,0.0,Bakı şəhəri akademik Zərifə Əliyeva adına lisey,1000019,Yasamal,Tam orta,20000009,Lisey,20000008,http://www.z-aliyeva.edu.az/az/contacts/,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,847660450
"Nizami, Bakı şəhəri, 8-ci km.qəsəbəsi, Şirin Mirzəyev, 53",0123237795;kb.lisey@baku.edu.gov.az,0123237795,kb.lisey@baku.edu.gov.az,"[{""id"": 9174, ""value"": ""0123237795"", ""typeId"": 1}, {""id"": 9175, ""value"": ""kb.lisey@baku.edu.gov.az"", ""typeId"": 3}]",True,True,6858,fd2c9dac-f62e-4bf4-9b22-9d92bd73228c.jpeg,0.0,0.0,Kimya və biologiya təmayüllü respublika liseyi,1000006,Nizami,Tam orta,20000009,Lisey,20000008,,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,883792172
"Yasamal, Mikayıl Müşfiq kücəsi 66a",0125104905;0125392106;incesenet.gimnaziya@baku.edu.gov.az,0125104905|0125392106,incesenet.gimnaziya@baku.edu.gov.az,"[{""id"": 9176, ""value"": ""0125104905"", ""typeId"": 1}, {""id"": 9177, ""value"": ""0125392106"", ""typeId"": 1}, {""id"": 9178, ""value"": ""incesenet.gimnaziya@baku.edu.gov.az"", ""typeId"": 3}]",True,True,6859,,0.0,0.0,Azərbaycan Milli Konservatoriyasının nəzdində incəsənət gimnaziyası,1000019,Yasamal,Tam orta,20000009,Gimnaziya,20000032,www.incesenetgimnaziyasi.com,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,111798066
"Suraxanı, Qaraçuxur qəs.C.Qurbanov küç.30",Behlulzade.gimnaziya@baku.edu.gov.az;4275509,4275509,Behlulzade.gimnaziya@baku.edu.gov.az,"[{""id"": 9180, ""value"": ""Behlulzade.gimnaziya@baku.edu.gov.az"", ""typeId"": 3}, {""id"": 61999, ""value"": ""4275509"", ""typeId"": 1}]",True,True,6860,83a06eb6-4d70-4d40-97a8-c0f0f69e5954.jpeg,0.0,0.0,Bakı şəhəri Səttar Bəhlulzadə adına xarici dillər təmayüllü gimnaziya,1000008,Suraxanı,Tam orta,20000009,Gimnaziya,20000032,https://www.facebook.com/profile.php?id=100063447986001,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,197835600
"Nərimanov, Faiq Yusifov-39",0125672217;pisheveri.gimnaziya@baku.edu.gov.az,0125672217,pisheveri.gimnaziya@baku.edu.gov.az,"[{""id"": 9181, ""value"": ""0125672217"", ""typeId"": 1}, {""id"": 9182, ""value"": ""pisheveri.gimnaziya@baku.edu.gov.az"", ""typeId"": 3}]",True,True,6861,fe9b28f4-d6f6-4c56-a44c-978b361e7f33.jpeg,0.0,0.0,Bakı şəhəri Seyid Cəfər Pişəvəri adına humanitar fənlər gimnaziyası,1000010,Nərimanov,Tam orta,20000009,Gimnaziya,20000032,,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,359073553
"Göyçay, Yekəxana kəndi",0202777339;0503318395;muxtar.ibadov.75@mail.ru,0202777339|0503318395,muxtar.ibadov.75@mail.ru,"[{""id"": 9183, ""value"": ""0202777339"", ""typeId"": 1}, {""id"": 9184, ""value"": ""0503318395"", ""typeId"": 1}, {""id"": 9185, ""value"": ""muxtar.ibadov.75@mail.ru"", ""typeId"": 3}]",False,False,6862,2eec9ab4-2f6c-4d26-9b9e-883fbe560918.jpeg,0.0,0.0,Göyçay rayonu Yekəxana kənd tam orta ümumtəhsil məktəbi,1000051,Göyçay,Tam orta,20000009,Məktəb,20000007,,Mərkəzi Aran Regional Təhsil İdarəsi,1006931,252323372
"Nərimanov, Mayakovski küç.14",0125665630;tereqqi-liseyi@mail.ru;0708063041;0502104673;0503324262;0503343060;0505930352;0507148217;0509795085;0555196301;0556116006,0125665630|0708063041|0502104673|0503324262|0503343060|0505930352|0507148217|0509795085|0555196301|0556116006,tereqqi-liseyi@mail.ru,"[{""id"": 9186, ""value"": ""0125665630"", ""typeId"": 1}, {""id"": 9196, ""value"": ""tereqqi-liseyi@mail.ru"", ""typeId"": 3}, {""id"": 9195, ""value"": ""0708063041"", ""typeId"": 1}, {""id"": 9187, ""value"": ""0502104673"", ""typeId"": 1}, {""id"": 9188, ""value"": ""0503324262"", ""typeId"": 1}, {""id"": 9189, ""value"": ""0503343060"", ""typeId"": 1}, {""id"": 9190, ""value"": ""0505930352"", ""typeId"": 1}, {""id"": 9191, ""value"": ""0507148217"", ""typeId"": 1}, {""id"": 9192, ""value"": ""0509795085"", ""typeId"": 1}, {""id"": 9193, ""value"": ""0555196301"", ""typeId"": 1}, {""id"": 9194, ""value"": ""0556116006"", ""typeId"": 1}]",True,True,6863,,0.0,0.0,Bakı şəhəri İltifat Hacıyev adına 'Tərəqqi' texniki-humanitar lisey,1000010,Nərimanov,Tam orta,20000009,Lisey,20000008,,Bakı Şəhəri üzrə Təhsil İdarəsi,1000002,501222765
